url,currency,price,beadroom,bathroom,furnished,area,location,amenities,price_type,breadcrumb,description,images
https://www.dubizzle.com.bh/en/ad/fabulous-flat-with-special-price-in-amwaj-ID105432547.html,BHD,"45,000",2,2,Yes,98.9,"Amwaj Island, Muharraq Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Covered Parking', 'Private Gym', 'Private Pool']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Muharraq Governorate>Apartments for Sale in Amwaj Island,2 bedroom 2 bathroom Kitchen Living room Cozy amd nice flat Suitable for families  Owner number,"['https://images.dubizzle.com.bh/thumbnails/5201997-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5201998-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5201999-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5202000-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5202001-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/running-mens-salon-for-sale-ID105471225.html,BHD,"5,600",,,Yes,80,"Al Hidd, Muharraq Governorate","['Air Conditioning', 'Covered Parking']",,Home>Properties>Properties for Sale>Commercial for Sale>Commercial for Sale in Muharraq Governorate>Commercial for Sale in Al Hidd,* Mens salon for sale.  * 4 chairs + washing bath + all the necessaries required for salon.  * Old salon and have a great customer base.  * Just buy and start work.  * Everything is ready.  * very good location.,"['https://images.dubizzle.com.bh/thumbnails/5365422-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5365423-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5365424-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5365425-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5365426-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5365427-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5365428-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5365429-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5365430-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID105471026.html,BHD,"142,000",4,4,No,330,"Al Hidd, Muharraq Governorate","['Covered Parking', 'Maids Room']",,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Muharraq Governorate>Villas for Sale in Al Hidd,للبيع فيلا  جديدة في الحد تصميم عصري مساحة البناء 330 متر واجهة 15 متر  يتكون من 3 غرف ماستر و4 حمامات  وصالتين ومجلس ومطبخ وغرفة خدامة وغرفة غسيل جراج سيارة واحدة  المطلوب  142 الف قابل للتفاوض,"['https://images.dubizzle.com.bh/thumbnails/5364577-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5364578-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5364579-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/apartment-for-sale-ID105433168.html,BHD,"45,000",2,4,No,137.7,"Sanad, Capital Governorate","['Covered Parking', 'Maids Room']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Sanad,"luxury 2-Bedroom Apartment for Rent – Spacious & Well-Equipped! semi furnished   Discover your perfect home in this spacious 2-bedroom apartment featuring 4 bathrooms, a separate maid’s room, and a dedicated storage room. Designed for comfort and convenience, this apartment includes:   2 Spacious Bedrooms – Comfortable and well-lit  4 Modern Bathrooms – Stylish and functional  Maid’s Room – Private and separate  Storage Room – Extra space for your essentials  Fully Equipped Kitchen – Sleek design with ample storage  Laundry Room – Convenient washing and drying space  Located in a prime area, this apartment is perfect for families or professionals looking for a stylish and functional living space.   Contact us today for more details and a viewing!","['https://images.dubizzle.com.bh/thumbnails/5204739-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5204740-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5204741-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5204742-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5204743-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5204744-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5204745-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5204746-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5204747-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5204748-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5204749-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D8%AA%D8%B3%D9%87%D9%8A%D9%84-tasheel-ID105235148.html,BHD,"95,000",3,4,No,180,"Amwaj Island, Muharraq Governorate","['Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Maids Room', 'Pets Allowed']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Muharraq Governorate>Apartments for Sale in Amwaj Island,"Freehold Investment opportunity.   3 bedroom (ensuite) 180sqm Flat for sale in Amwaj, in well maintained luxury building (The Peak). Great Price and negotiable. Building has 24hrs receptionist, 24 hrs security and CCTV; building has a low service fee (lowest in Amwaj). Flat is well maintained, and rented out.   Flat has 2 parking slots, 3 bedrooms, 4 bathrooms, closed kitchen with large store room/laundry room, very spacious living room and dining area with nice view.   No broker fees.      شقة في امواج ( the peak )٣ غرف - ٤ حمامات - موقفين - مطبخ منفصل - مساحة ١٨٠ متر - في عماره راقية مع   حارس و رسبشن ٢٤ ساعة.   الشقة حاليا مؤجره , و المدخول جيد   من  المالك تسهيل+","['https://images.dubizzle.com.bh/thumbnails/4361464-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4361458-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4361459-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4361460-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4361461-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4361462-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4361463-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4361465-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5287731-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D9%85%D9%83%D8%AA%D8%A8-%D9%85%D9%81%D8%B1%D9%88%D8%B4-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%A5%D8%B7%D9%84%D8%A7%D9%84%D8%A9-%D8%B1%D8%A7%D8%A6%D8%B9%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D8%A8%D9%84%D9%88%D9%85%D8%A7%D8%B3%D9%8A%D8%A9-ID105470348.html,BHD,"71,000",,,Yes,72.4,"Manama, Capital Governorate","['Air Conditioning', 'Covered Parking', 'Security']",,Home>Properties>Properties for Sale>Commercial for Sale>Commercial for Sale in Capital Governorate>Commercial for Sale in Manama,فرصة استثمارية مميزة لامتلاك مكتب يتمتع بإطلالة ساحرة ومناظر خلابة تشمل منطقة المحرق.  يقع المكتب في موقع استراتيجي قريب من منطقة حيوية تضم جميع الخدمات، ويتميز بدخول وفير لأشعة الشمس الطبيعية مما يوفر بيئة عمل مريحة ومشرقة طوال اليوم.  المكتب مزوّد ببلكونة خاصة تضيف مساحة خارجية رائعة للاستراحة أو استضافة الزوار.   المميزات:  منظر يغطي منطقة المحرق.   بلكونة خاصة.   إضاءة طبيعية ممتازة طوال اليوم.   موقع قريب من جميع الخدمات والمرافق الحيوية.,"['https://images.dubizzle.com.bh/thumbnails/5361808-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5361809-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5361810-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5361811-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5361812-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5361813-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D8%A8%D9%8A%D8%AA-%D8%A7%D8%B1%D8%B6%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D8%AC%D9%8A%D8%A7%D8%AA-ID105440987.html,BHD,130.999,4,5,,279.3,"Riffa, Southern Governorate",[],,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Southern Governorate>Villas for Sale in Riffa,للبيع بيت في منطقة الحجيات ٤ غرف نوم ٢ ماستر ٤ حمامات مجلس خارجي مع حمامه ومطبخ واسع وصاله واسعه وحوش ومنطقة غسالة البيت مواقف سيارات واسعة ومظللة بالكامل البيت طابق واحد مع امكانية اضافة طابقين في المستقبل البيت مجدد بالكامل تجديد كل شي فيه والمنطقة ممتازه جدا وهادئة مساحة الارض 279.3 متر مربع  سعر البيع ١٣٠ الف وقابل للتفاوض,"['https://images.dubizzle.com.bh/thumbnails/5239245-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5239246-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5239247-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5239248-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5239249-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5239250-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5239251-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D9%81%D9%8A-%D8%AD%D9%8A-%D8%B1%D8%A7%D9%82%D9%8A-ID105470335.html,BHD,"130,000",4,4,No,178,"Riffa, Southern Governorate","['Covered Parking', 'Maids Room']",,Home>Properties>Properties for Sale>Villas for Sale>Villas for Sale in Southern Governorate>Villas for Sale in Riffa,للبيع بيت في منطقة الحجيات ٤ غرف نوم ٢ ماستر ٤ حمامات مجلس خارجي مع حمامه ومطبخ واسع وصاله واسعه وحوش ومنطقة غسالة البيت مواقف سيارات واسعة ومظللة بالكامل البيت طابق واحد مع امكانية اضافة طابقين في المستقبل البيت مجدد بالكامل تجديد كل شي فيه والمنطقة ممتازه جدا وهادئة مساحة الارض 279.3 متر مربع  سعر البيع ١٣٠ الف وقابل للتفاوض,"['https://images.dubizzle.com.bh/thumbnails/5361736-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5361737-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5361738-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5361739-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5361740-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5361741-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/apartments-for-sale-ID105464045.html,BHD,"3,534",2,2,Yes,343,"Juffair, Capital Governorate","['Built in Kitchen Appliances', 'Shared Spa']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,Apartments for Sale in reasonable prices edited,"['https://images.dubizzle.com.bh/thumbnails/5334255-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334256-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334257-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/freehold-balcony-2-bedrooms-in-juffair-ID105450504.html,BHD,"45,000",2,2,Yes,120,"Juffair, Capital Governorate","['Balcony', 'Built in Kitchen Appliances', 'Built in Wardrobes', 'Central A/C & heating', 'Covered Parking', 'Pets Allowed']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Capital Governorate>Apartments for Sale in Juffair,"Experience unparalleled luxury in this stunning 2-bedroom residence. Featuring high-end finishes, and world-class amenities, this exclusive offers the perfect blend of elegance and comfort.    PRICE: BHD 45,000/  Size: 120 sqm High Yeild as Investment ____________________________  Property features:  • 2 Bedrooms • 2 Bathrooms • Balcony • Central AC • Open Kitchen • Living room Dining Area • Ready to move in  Building Facilities:  • Swimming pool • Gym • Kids play area • BBQ Area • Squash court • Steam & Sauna • Lobby • Reception desk • Covered Parking • 24/7 Security  _____________________________________    Juffair Features:  • Bahrain Specialist Hospital • Coffee shops and restaurants • Shopping Mall • Supermarket • Easy access to highway ______________________________  We offer a diverse collection of residential and commercial properties across Bahrain, catering to a wide range of budgets and preferences. Whether you are a family, executive, company staff, or navy personnel, we have options tailored to suit your needs.","['https://images.dubizzle.com.bh/thumbnails/5322855-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5322856-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5322857-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5322858-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5322859-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5322860-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5322861-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5322862-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5322863-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/brand-new-4-balconies-maids-room-sea-view-ID105352227.html,BHD,"84,000",3,3,No,264,"Al Hidd, Muharraq Governorate","['Balcony', 'Built in Kitchen Appliances', 'Central A/C & heating', 'Covered Parking', 'Maids Room', 'Security']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Muharraq Governorate>Apartments for Sale in Al Hidd,"Brand new 3-bedrooms apartment with a sea view and a maid's room. This modern residence boasts spacious living areas, a contemporary kitchen, and large windows offering stunning ocean vistas. Perfect for luxurious coastal living.","['https://images.dubizzle.com.bh/thumbnails/4842034-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4842035-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4842036-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4842037-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4842038-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4842039-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4842040-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4842041-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4842042-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/4842043-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/brand-new-freehold-maids-room-sea-view-ID105450502.html,BHD,"84,000",3,4,No,225,"Al Hidd, Muharraq Governorate","['Balcony', 'Built in Kitchen Appliances', 'Central A/C & heating', 'Covered Parking', 'Maids Room', 'Security']",,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Muharraq Governorate>Apartments for Sale in Al Hidd,"Modern and spacious brand-new 3-bedroom apartment for sale, featuring contemporary design, open-plan living areas, premium finishes, and abundant natural light. Ideal for families or investors, located in a prime neighborhood with easy access to amenities.   PRICE: BHD 84,000 Size: 252 sqm  ____________________________  Property features:  • 3 Bedrooms • 3 Bathrooms • Guest Bathrooms • Balcony • Maidsroom • Central AC • Closed Kitchen • Living room Dining Area • Ready to move in  Building Facilities:  • Swimming pool • Gym • Kids play area • Jacuzzi •  Party Hall • Lobby • Reception desk • Covered Parking • 24/7 Security  _____________________________________  Hidd Features:  • Hospital & Clinic • Coffee shops and restaurants • Shopping Mall • Supermarket • Easy access to highway ______________________________  We offer a diverse collection of residential and commercial properties across Bahrain, catering to a wide range of budgets and preferences. Whether you are a family, executive, company staff, or navy personnel, we have options tailored to suit your needs.","['https://images.dubizzle.com.bh/thumbnails/5279142-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5279141-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5279143-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5279144-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5279145-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5279146-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5279147-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5279148-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5279149-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5279150-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5279151-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5279152-800x600.jpeg']"
https://www.dubizzle.com.bh/en/ad/non-freehold-brand-new-10-years-payment-plan-with-facilities-ID105450495.html,BHD,"60,000",3,2,No,130,"North Sehla, Northern Governorate","['Balcony', 'Covered Parking', 'Security', 'Shared Gym', 'Shared Pool']",Negotiable,Home>Properties>Properties for Sale>Apartments for Sale>Apartments for Sale in Northern Governorate>Apartments for Sale in North Sehla,"Experience unparalleled luxury in this stunning 3-bedroom residence. Featuring high-end finishes, and world-class amenities, this exclusive offers the perfect blend of elegance and comfort. Enjoy spacious interiors and private access to facilities. Ideal for those seeking a sophisticated lifestyle.    PRICE: Starting BHD 62,000/  Size: Starting 130 sqm 10 YEARS PAYMENT PLAN ____________________________  Property features:  • 3 Bedrooms • 2 Bathrooms • Balcony • Split AC • Open Kitchen • Living room Dining Area • Ready to move in  Building Facilities:  • Swimming pool • Gym • Kids play area • Lobby • Reception desk • Covered Parking • 24/7 Security  _____________________________________    Al Qadam Features:  • Coffee shops and restaurants • Shopping Mall • Supermarket • Easy access to highway ______________________________  We offer a diverse collection of residential and commercial properties across Bahrain, catering to a wide range of budgets and preferences. Whether you are a family, executive, company staff, or navy personnel, we have options tailored to suit your needs.","['https://images.dubizzle.com.bh/thumbnails/5334606-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334607-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334608-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334609-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334610-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334611-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334612-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334613-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334614-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334615-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334616-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334617-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334618-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334619-800x600.jpeg', 'https://images.dubizzle.com.bh/thumbnails/5334620-800x600.jpeg']"
